#{"t_start": 1742565129.8357852, "env_id": "None"}
r,l,t
163.833333,7,368.134758
233.166667,11,368.18377
233.5,15,368.246783
297.166667,19,368.323718
323.5,21,368.408745
235.666667,9,368.44896
217.5,13,368.497971
197.0,21,369.149944
195.833333,10,369.198952
142.0,6,369.230959
177.5,5,369.258967
274.833333,16,369.335539
393.166667,32,369.463
183.0,8,369.498006
224.666667,16,369.559022
206.0,11,369.60303
367.0,29,370.568098
122.5,6,370.593104
213.333333,13,370.648472
304.833333,15,370.709991
241.833333,11,370.755983
235.833333,16,370.829
294.333333,15,370.899095
301.5,24,371.00812
263.0,19,371.741225
197.666667,7,371.768233
244.666667,9,371.804754
303.166667,12,371.854687
251.5,9,371.89212
213.166667,9,371.927425
273.5,22,372.013732
378.666667,21,372.102719
183.0,7,372.133951
248.0,20,372.211581
259.0,16,372.898028
268.833333,13,372.956041
255.833333,14,373.014053
174.0,8,373.059823
195.833333,9,373.107541
213.5,13,373.161648
249.833333,11,373.205658
273.5,17,373.270671
170.666667,11,373.316168
222.833333,9,373.354177
248.166667,18,373.930182
196.5,6,373.954313
173.5,10,373.994321
341.833333,26,374.093344
188.0,8,374.126351
252.166667,13,374.178363
177.0,4,374.197368
244.666667,10,374.239377
231.333333,10,374.282387
357.833333,20,374.380326
252.333333,17,374.467613
247.5,11,375.214767
282.0,21,375.296787
358.333333,15,375.389883
445.333333,42,375.551921
331.5,29,375.665947
238.333333,13,376.727286
246.333333,10,376.767295
173.0,6,376.793302
239.5,10,376.83231
265.666667,9,376.870395
218.666667,12,376.917406
208.166667,8,376.952414
160.0,6,376.97642
205.5,11,377.02443
263.666667,14,377.082208
201.333333,9,377.123219
225.5,18,377.193235
203.666667,10,377.237244
296.5,12,377.831731
217.166667,9,377.868739
223.0,11,377.915753
166.0,8,377.951092
441.833333,31,378.075318
282.333333,10,378.117624
237.666667,12,378.169635
259.0,15,378.228649
315.333333,28,379.200229
163.0,10,379.238238
302.166667,17,379.309221
209.5,9,379.343229
223.5,8,379.378237
265.0,12,379.428604
198.333333,6,379.452622
289.333333,13,379.521883
162.0,6,379.556891
281.333333,18,379.641909
200.0,6,379.667915
173.0,6,379.692922
302.666667,14,380.316525
251.0,10,380.360661
272.166667,14,380.419676
181.666667,7,380.44868
148.166667,7,380.479932
174.833333,6,380.508918
333.5,26,380.612945
263.5,22,380.703829
272.666667,16,380.769579
318.333333,18,380.841056
378.166667,29,381.713675
211.0,6,381.742682
248.666667,10,381.782055
195.166667,7,381.812062
226.5,8,381.84507
232.333333,13,381.89708
272.166667,25,381.997103
197.0,8,382.034475
201.5,8,382.066483
186.333333,9,382.106576
221.0,10,382.889751
349.5,41,383.049789
204.5,12,383.0978
223.5,12,383.150811
236.0,11,383.19182
152.166667,7,383.219233
273.0,17,383.29025
254.166667,11,383.333258
324.166667,12,383.385782
296.5,15,384.402858
152.0,5,384.422864
184.5,15,384.478876
191.0,10,384.518885
289.666667,19,384.597686
279.0,23,384.76042
161.333333,9,384.800753
241.166667,9,384.836018
173.666667,7,384.862885
275.0,11,384.909727
339.833333,27,385.665632
315.0,23,385.759651
196.833333,8,385.794659
199.0,7,385.823666
193.5,7,385.850672
252.666667,18,385.925689
277.666667,17,385.993705
185.333333,9,386.028712
192.666667,8,386.06172
409.0,45,386.911148
255.833333,13,386.96616
340.166667,16,387.040315
243.5,17,387.112331
205.166667,10,387.168611
219.166667,14,387.222624
297.666667,16,387.286639
157.5,7,388.240878
320.5,17,388.309109
212.5,11,388.354118
311.166667,33,388.489259
395.166667,37,388.631777
279.166667,15,388.693745
181.333333,9,388.731344
227.333333,14,389.758192
191.0,12,389.810203
214.833333,9,389.857213
210.833333,17,389.944374
295.166667,19,390.02039
173.833333,5,390.042394
218.833333,9,390.092284
445.0,45,390.279907
261.166667,19,391.419685
228.0,11,391.458752
175.333333,11,391.502763
272.833333,20,391.582795
283.0,18,391.650847
297.5,20,391.732865
432.0,46,392.71742
210.166667,6,392.741425
251.0,20,392.820646
170.666667,7,392.848652
163.0,12,392.897663
200.0,10,392.939683
214.833333,14,392.992709
242.666667,12,393.041721
193.0,8,393.072727
292.0,22,393.154747
234.666667,16,393.829921
315.5,20,393.936992
344.166667,30,394.052018
224.5,7,394.083025
172.5,4,394.100029
357.166667,14,394.161042
221.0,10,394.203053
239.0,16,394.267067
204.0,11,394.323899
221.833333,21,395.223487
239.5,12,395.273498
271.333333,25,395.371146
267.5,18,395.44016
226.166667,11,395.487171
284.0,20,395.565188
290.833333,12,395.620201
199.0,6,395.646083
235.333333,10,396.349503
227.333333,8,396.380576
381.166667,40,396.534694
214.333333,10,396.574702
204.0,17,396.665723
223.0,10,396.707733
194.5,12,396.762248
446.666667,52,397.96891
452.666667,40,398.135942
177.0,6,398.158947
177.5,6,398.187954
196.166667,7,398.222961
231.166667,9,398.270971
217.5,9,398.317139
166.0,6,398.345146
214.333333,9,398.386369
182.833333,7,398.416376
231.5,12,399.511251
201.166667,11,399.55926
154.333333,4,399.576265
169.666667,9,399.616274
217.5,10,399.656281
291.666667,14,399.710295
222.833333,11,399.757566
207.333333,12,399.80759
228.0,14,399.866591
165.333333,12,399.917605
176.5,8,399.962262
266.333333,15,400.034277
230.833333,14,400.584477
234.333333,10,400.625308
194.833333,9,400.662317
152.5,9,400.700325
268.833333,17,400.767341
257.833333,13,400.81635
421.0,37,400.956383
191.833333,8,400.989391
351.333333,18,402.013018
382.833333,17,402.080032
276.5,25,402.180055
206.0,7,402.20606
292.166667,24,402.298082
283.0,20,402.373098
303.5,20,402.448116
245.333333,14,403.206932
213.666667,10,403.24794
171.5,10,403.28795
211.0,6,403.311955
419.666667,25,403.417045
257.833333,10,403.467055
262.0,24,403.571366
177.5,8,403.608374
232.0,12,403.653931
196.0,9,403.689939
170.0,7,403.717949
172.5,4,404.441605
228.166667,13,404.497434
219.0,13,404.551446
243.5,20,404.628464
157.5,5,404.649468
222.5,13,404.701048
209.5,9,404.737057
221.0,9,404.774064
217.166667,13,404.830139
191.5,11,404.873773
228.166667,10,404.913781
252.833333,10,405.593212
150.5,3,405.605217
167.5,10,405.645224
188.833333,5,405.666229
263.0,14,405.724242
186.666667,13,405.778255
204.5,10,405.819265
328.5,28,405.93629
381.0,31,406.055426
300.0,19,406.966846
208.333333,8,407.001387
200.0,9,407.036192
239.0,14,407.092226
272.333333,31,407.216775
177.0,6,407.239035
287.833333,19,407.315275
290.666667,16,407.37601
310.833333,31,408.322223
401.666667,25,408.422247
200.5,10,408.461257
203.666667,14,408.517269
200.0,14,408.59218
168.0,8,408.63019
207.333333,8,408.666198
289.833333,9,408.710172
185.0,11,408.76019
188.0,6,408.787618
303.166667,16,409.553298
239.166667,9,409.593307
263.0,17,409.659322
256.166667,19,409.735339
409.833333,31,409.857365
168.0,6,409.881528
272.833333,15,409.937542
273.666667,18,410.009557
277.5,15,410.936078
285.166667,18,411.013461
250.5,12,411.066473
259.5,18,411.161832
164.0,3,411.178342
166.0,6,411.202317
258.0,12,411.25042
253.0,10,411.288653
212.833333,8,411.320964
217.5,12,411.366438
240.166667,10,411.407409
164.0,6,411.43176
312.0,20,412.055237
274.166667,19,412.134253
286.0,15,412.192268
254.5,19,412.267295
317.5,27,412.381309
168.0,5,412.401314
268.0,24,412.495338
206.5,14,413.252477
250.666667,15,413.314308
188.0,7,413.341313
253.5,12,413.38932
200.333333,8,413.423327
257.5,19,413.496893
238.5,15,413.551905
181.0,6,413.577912
226.0,13,413.627923
164.5,4,413.645927
212.333333,8,413.675934
211.833333,10,413.715484
172.0,6,414.342084
218.5,9,414.378093
191.5,14,414.433219
205.5,9,414.467226
187.5,12,414.513237
211.5,14,414.565248
327.5,29,414.672143
198.666667,6,414.697467
165.0,11,414.744992
340.0,27,415.533671
179.5,6,415.558676
214.666667,6,415.58825
141.5,3,415.606253
294.166667,17,415.692272
221.666667,11,415.741284
297.666667,16,415.805299
354.5,23,415.898368
160.5,4,415.917372
167.833333,4,415.935377
164.0,3,415.949379
255.833333,12,415.998391
197.666667,11,416.0424
212.166667,14,416.781685
293.0,16,416.843698
249.333333,11,416.894775
240.666667,9,416.945906
213.0,9,416.978911
315.333333,15,417.032923
200.666667,6,417.05693
279.666667,16,417.122944
336.833333,25,417.219965
228.5,10,417.261976
169.166667,7,417.954085
130.5,4,417.976091
188.5,6,418.003105
346.833333,16,418.081189
228.5,10,418.127092
205.5,6,418.153098
237.666667,12,418.204474
142.0,6,418.230484
190.5,6,418.252489
334.5,36,418.396184
220.0,10,418.434193
164.0,3,418.447196
161.0,6,418.476201
239.0,12,419.548104
161.5,4,419.567109
181.0,12,419.619171
194.5,9,419.657181
200.0,8,419.689188
190.5,6,419.744691
164.5,10,419.799638
307.666667,21,419.903756
150.5,3,419.92276
168.0,4,419.947766
164.0,3,419.96677
257.0,12,420.017781
177.5,9,420.053789
178.0,6,420.078794
227.833333,9,420.117803
400.0,35,420.930571
156.5,6,420.957168
163.5,6,420.982173
236.5,12,421.028648
156.0,9,421.06569
182.0,6,421.092723
277.5,26,421.196903
204.0,11,421.242994
274.166667,15,421.29881
235.833333,12,422.212515
195.5,11,422.257524
223.833333,11,422.305535
268.0,15,422.363549
168.0,6,422.388553
162.166667,6,422.413559
246.333333,13,422.46357
170.666667,16,422.527585
300.833333,20,422.613669
150.5,3,422.630966
178.166667,8,422.671781
223.833333,11,422.712789
137.0,3,423.287562
305.5,25,423.384583
204.5,8,423.416592
215.0,8,423.448598
286.333333,13,423.506611
295.5,26,423.610253
192.666667,9,423.64726
198.5,6,423.672267
139.0,3,423.684269
179.5,3,423.698272
217.5,12,423.74583
206.5,6,423.770836
359.833333,29,424.639112
296.5,22,424.727131
244.5,16,424.796147
317.833333,17,424.871164
251.166667,17,424.945181
265.0,16,425.009596
285.166667,16,425.07561
207.5,11,425.736583
251.833333,19,425.812363
297.5,15,425.900431
180.333333,14,425.982449
201.0,9,426.027458
424.5,38,426.181893
246.166667,12,426.231904
280.5,21,427.286508
298.666667,21,427.369526
185.5,6,427.394531
252.5,15,427.458546
243.666667,11,427.502568
204.5,11,427.549567
237.0,15,427.608913
244.666667,11,427.654922
341.166667,28,427.767734
159.5,8,428.492085
330.666667,27,428.598075
219.5,15,428.656086
324.166667,38,428.831863
270.0,29,428.944889
184.0,13,429.882808
201.0,7,429.910814
275.666667,27,430.027173
179.5,10,430.073264
341.166667,36,430.2323
266.5,28,430.354326
164.0,3,430.36833
172.0,4,430.388464
169.5,18,431.468182
271.0,12,431.520738
245.5,11,431.564748
137.0,3,431.577498
238.0,10,431.6205
137.0,3,431.632501
141.0,3,431.646506
193.5,5,431.66751
241.166667,17,431.733524
311.166667,18,431.830251
197.5,7,431.860258
274.5,17,431.928274
256.166667,40,432.63471
257.166667,18,432.708791
248.833333,10,432.747674
165.5,11,432.793684
211.5,12,432.842695
188.333333,7,432.873701
176.5,6,432.897707
239.666667,13,432.951256
208.5,13,433.007268
194.5,7,433.035275
188.5,6,433.06128
237.5,8,433.776278
242.833333,11,433.826069
223.666667,14,433.881082
264.166667,12,433.932092
180.0,5,433.955099
269.5,20,434.034199
189.5,6,434.059205
229.0,6,434.084365
349.5,35,434.229443
155.5,4,434.245446
185.333333,6,434.274453
327.0,37,435.301162
161.5,12,435.347172
217.833333,15,435.411186
168.0,6,435.437379
420.166667,44,435.610262
218.666667,12,435.658322
179.5,14,436.843944
190.5,12,436.894629
166.5,8,436.927018
210.0,10,436.968731
425.0,32,437.099842
270.0,22,437.188488
217.0,10,437.230686
185.5,8,437.26473
461.666667,48,438.297456
164.0,3,438.31046
273.666667,24,438.411483
196.0,7,438.440489
243.666667,9,438.479497
256.833333,9,438.520506
264.0,29,438.644328
177.5,3,438.657331
221.0,6,438.68203
287.333333,17,439.611554
221.5,13,439.661565
312.5,29,439.772926
238.0,19,439.843941
224.5,28,439.951966
353.333333,22,440.035984
301.333333,19,440.860226
321.5,20,440.941514
222.333333,10,440.982523
223.5,10,441.021533
182.166667,7,441.067202
279.166667,22,441.164311
201.0,9,441.200848
263.166667,14,441.263862
259.5,11,441.314873
178.5,8,441.350882
197.333333,5,442.053742
456.833333,51,442.259442
175.5,8,442.293449
230.5,20,442.376469
187.833333,10,442.418685
179.0,7,442.445691
187.0,10,442.485702
140.0,8,442.519708
284.833333,14,443.798364
191.5,17,443.86738
176.0,10,443.906389
206.5,7,443.949398
254.5,24,444.052423
179.666667,8,444.084429
212.5,7,444.111437
200.833333,9,444.151443
173.0,3,444.164447
329.333333,31,444.286476
216.166667,6,444.310479
192.5,18,445.236202
189.166667,7,445.263207
249.166667,11,445.307218
188.333333,8,445.342224
161.0,7,445.372232
231.666667,11,445.417243
164.0,3,445.430245
197.5,9,445.469254
186.333333,7,445.499259
180.5,10,445.540269
281.333333,12,445.58831
193.0,12,445.637885
270.5,21,446.252604
273.5,19,446.328344
190.333333,7,446.357891
137.0,3,446.370894
201.0,6,446.394902
290.5,25,446.499923
232.666667,7,446.540931
183.0,11,446.623958
229.0,19,446.739369
232.666667,11,446.787379
242.5,22,447.587855
338.833333,47,447.76993
265.5,21,447.852948
201.5,8,447.885956
249.0,14,447.938967
136.5,5,447.957973
280.166667,21,448.042991
291.666667,26,449.339445
281.666667,22,449.427464
161.5,7,449.455471
314.166667,19,449.527486
199.333333,8,449.558496
228.0,31,449.692611
172.5,9,449.736621
185.5,12,449.782632
221.0,11,450.58467
277.0,28,450.700119
352.333333,43,450.869158
230.5,13,450.91817
236.5,15,450.976183
238.333333,8,451.009191
237.5,20,452.136998
196.666667,6,452.168005
317.5,26,452.274028
220.166667,14,452.335042
194.5,6,452.36105
360.166667,61,452.629989
291.333333,18,453.980787
175.5,6,454.006792
277.666667,18,454.078808
137.0,3,454.09081
296.666667,30,454.211837
188.5,6,454.237062
237.833333,14,454.294126
264.166667,13,454.34614
192.666667,13,454.401151
272.5,16,455.231136
367.333333,36,455.372143
218.0,17,455.443813
256.5,11,455.492101
300.0,31,455.617191
276.0,22,455.704914
271.0,16,456.661875
273.5,17,456.73189
386.0,47,456.98458
329.833333,18,457.063598
240.5,18,457.135436
201.333333,28,458.348362
335.0,24,458.443384
307.5,25,458.541405
212.5,17,458.609421
333.5,21,458.695329
168.0,4,458.713333
213.0,13,458.762343
241.0,12,458.811355
203.5,13,459.536191
244.5,13,459.587201
177.5,3,459.601207
223.166667,10,459.644215
218.5,13,459.695227
232.166667,19,459.775252
183.5,7,459.816461
215.5,14,459.878223
279.666667,24,459.968245
312.666667,44,460.933309
251.166667,8,460.969327
149.0,4,460.988321
184.0,6,461.01833
146.5,6,461.048335
187.5,15,461.120662
298.166667,29,461.251623
283.0,25,461.376651
177.5,3,461.394655
219.0,20,462.419386
263.333333,18,462.496222
185.0,15,462.560236
203.5,11,462.627524
183.0,6,462.659192
199.0,15,462.718061
182.0,10,462.756182
164.0,3,462.768086
298.0,33,462.892314
300.166667,15,463.925502
264.166667,10,463.968513
246.5,17,464.044529
163.5,4,464.063534
174.5,7,464.09854
242.5,15,464.162628
396.166667,34,464.30866
300.5,21,464.389554
175.0,10,465.328084
168.0,6,465.352091
238.0,15,465.413102
192.0,11,465.460114
159.5,3,465.472117
149.5,4,465.490204
220.5,10,465.530213
183.5,10,465.575222
189.5,9,465.612237
238.5,13,465.665248
194.5,6,465.690255
274.0,19,465.767457
328.0,28,466.43771
191.5,8,466.470718
188.5,6,466.495724
181.5,6,466.517727
161.0,7,466.545735
177.5,3,466.558738
252.5,14,466.61475
302.5,13,466.666763
217.5,10,466.711772
223.5,15,466.770786
206.0,8,466.802792
203.0,6,466.833798
228.5,10,466.891131
177.5,3,466.903133
154.5,3,466.916135
211.0,7,467.465768
174.5,4,467.481553
268.833333,16,467.546568
187.5,6,467.570576
137.0,3,467.584577
249.333333,11,467.632588
310.5,44,467.807676
212.0,12,467.855687
171.833333,5,467.876692
217.166667,9,467.914149
332.0,37,469.10255
245.666667,10,469.14502
142.5,10,469.186192
299.833333,15,469.247558
207.0,7,469.277564
175.0,6,469.30257
327.0,26,469.400997
164.0,3,469.414056
340.5,23,469.502074
245.5,19,470.307165
191.0,9,470.343172
193.0,9,470.38018
209.5,11,470.426191
234.5,13,470.475202
218.0,18,470.548357
226.5,10,470.586365
255.5,15,470.64638
150.5,3,470.659383
259.833333,16,470.722397
230.5,9,470.756404
263.833333,12,471.339658
164.0,3,471.352662
401.5,37,471.493795
177.5,3,471.507798
225.5,10,471.546807
129.5,5,471.567811
210.0,8,471.601819
177.5,3,471.615823
192.5,6,471.641829
239.5,15,471.69884
150.5,3,471.711843
242.0,9,471.746852
314.666667,27,472.886705
255.0,14,472.943717
171.5,8,472.990023
293.0,20,473.070479
217.0,10,473.107486
140.5,3,473.12249
223.0,11,473.171502
302.333333,18,473.249068
210.0,12,473.302178
367.0,24,474.026477
234.5,22,474.119949
211.0,11,474.162959
268.0,22,474.246977
164.0,4,474.262981
205.5,18,474.341
164.0,3,474.355002
272.0,33,474.487032
175.0,6,474.511036
220.5,11,475.384763
137.0,3,475.399767
334.666667,27,475.505879
251.333333,13,475.557891
198.5,15,475.621615
184.0,8,475.654622
297.0,29,475.788428
346.0,38,476.701977
230.833333,14,476.76399
204.5,8,476.793998
262.5,21,476.874104
188.5,8,476.904111
192.166667,10,476.94412
268.833333,14,476.999132
229.0,6,477.024137
179.5,3,477.038139
426.0,44,478.145968
177.5,3,478.162351
180.5,5,478.23043
256.0,17,478.345904
215.5,10,478.390126
255.833333,16,478.455737
252.5,24,478.551674
137.0,3,478.564291
398.5,32,478.719947
137.0,3,478.733651
181.5,3,478.748832
168.0,3,478.763053
205.833333,10,479.649352
232.333333,8,479.682359
297.0,26,479.792442
244.5,19,479.868444
265.0,14,479.924457
196.5,8,479.957465
193.5,7,479.984471
240.0,16,480.049524
168.5,3,480.062527
278.0,23,480.807117
187.5,6,480.830122
209.0,10,480.870132
205.5,6,480.894138
210.5,10,480.937218
327.0,27,481.041247
324.0,28,481.146495
201.0,6,481.170501
405.166667,27,481.275552
205.0,10,482.053805
204.0,10,482.091813
342.833333,27,482.223511
403.5,45,482.394052
206.0,10,482.432061
208.5,19,482.51108
351.833333,24,483.660756
202.833333,7,483.689761
180.5,6,483.713768
150.5,3,483.726769
270.5,13,483.780859
187.0,7,483.807923
150.5,3,483.821938
207.0,20,483.89651
266.0,18,483.964524
157.5,8,484.001533
185.5,10,484.046841
283.0,17,484.120857
162.0,7,484.731215
150.5,3,484.744218
141.0,3,484.759221
209.5,11,484.804231
355.0,37,484.97627
178.333333,7,485.006277
150.5,3,485.01928
285.0,22,485.106299
278.0,16,485.168313
168.5,3,485.180316
208.666667,7,485.210324
187.5,6,485.235401
250.333333,17,486.253716
164.0,3,486.26672
199.5,6,486.291726
255.833333,14,486.346282
192.166667,7,486.376289
194.166667,8,486.410295
222.0,10,486.450305
239.833333,14,486.503317
317.666667,20,486.581946
215.0,6,486.608951
157.166667,9,486.645961
201.5,9,486.679978
150.5,3,486.692971
209.333333,9,487.308086
236.5,10,487.349094
235.0,20,487.430111
222.333333,8,487.46612
239.0,12,487.51513
219.0,15,487.575144
177.5,3,487.588147
170.5,6,487.613156
278.833333,20,487.69117
244.833333,9,487.727179
172.5,5,487.754988
181.5,6,487.791997
196.0,7,487.833184
164.0,3,487.851187
189.5,8,488.533812
277.5,19,488.603922
286.0,28,488.715203
208.5,11,488.757212
230.666667,9,488.793221
231.0,16,488.859769
234.333333,9,488.897779
249.5,11,488.940789
212.166667,9,488.981495
182.0,10,489.771661
260.666667,15,489.834286
208.0,6,489.860292
203.0,10,489.902302
246.833333,13,489.954313
261.166667,18,490.02633
186.0,6,490.051405
207.0,9,490.089412
226.666667,9,490.128434
160.0,6,490.16943
301.333333,17,490.248993
296.833333,18,490.31801
226.666667,9,490.869604
199.166667,8,490.901836
187.333333,8,490.936265
338.333333,27,491.039127
310.0,14,491.09625
268.166667,17,491.166461
210.166667,6,491.190421
201.5,17,491.276167
333.0,33,492.200116
164.0,3,492.21312
154.5,3,492.226123
185.5,6,492.251128
261.833333,13,492.301577
206.5,11,492.345626
178.0,9,492.383634
343.333333,19,492.456651
216.833333,14,492.510663
190.5,6,492.533669
316.5,35,493.608027
230.333333,9,493.643898
164.0,3,493.657069
308.833333,25,493.75602
188.5,6,493.780443
176.0,8,493.811181
364.333333,34,493.937784
158.0,5,493.957497
163.5,4,493.975142
198.0,9,494.013246
247.5,14,494.066061
339.5,29,495.098819
296.0,20,495.188414
214.0,9,495.228424
161.5,4,495.248428
324.0,28,495.367563
343.5,25,495.459583
190.5,10,495.503592
200.0,9,495.543602
216.0,7,496.349878
214.333333,8,496.383963
177.5,4,496.400684
302.0,26,496.500284
194.5,8,496.53295
164.0,3,496.545953
315.166667,35,496.683813
241.5,22,496.7755
217.5,8,496.80557
237.5,14,497.766732
236.0,15,497.826746
136.166667,6,497.854822
120.0,4,497.873843
250.5,24,497.980217
228.0,14,498.035231
400.666667,31,498.166812
216.5,12,498.235093
137.0,3,498.252097
192.0,6,498.282103
172.0,9,498.321111
196.5,6,499.216754
210.5,8,499.26112
182.833333,7,499.302128
164.0,3,499.315131
168.0,3,499.327134
187.0,6,499.35214
189.0,7,499.382146
257.0,22,499.466165
321.0,25,499.561188
199.0,12,499.609198
264.0,15,499.667211
209.5,7,499.693218
155.0,3,499.70522
206.5,10,500.428486
265.5,23,500.516623
265.0,21,500.593823
137.0,3,500.606468
355.166667,28,500.717805
217.5,9,500.755813
235.5,17,500.830508
164.0,3,500.845511
270.5,22,501.671599
180.0,6,501.697617
239.0,18,501.771621
264.0,20,501.85164
308.833333,25,501.950211
215.833333,8,501.986502
164.0,3,502.004506
253.5,11,502.059519
150.5,3,502.072521
179.5,3,502.087525
195.0,6,502.11353
298.5,18,502.181547
316.833333,19,502.945228
217.333333,20,503.029959
267.333333,27,503.133982
150.5,3,503.145985
198.0,12,503.191996
177.5,3,503.205998
215.5,9,503.243007
241.333333,9,503.281187
226.5,9,503.325196
154.0,3,503.3432
223.5,15,503.421264
257.0,20,504.214086
228.5,9,504.250094
223.0,10,504.288102
195.0,13,504.342113
181.5,6,504.366132
239.166667,9,504.401138
164.0,3,504.414142
239.0,10,504.452149
287.5,27,504.553173
219.0,9,504.592182
146.5,4,504.618187
265.0,18,505.468761
199.0,8,505.50043
290.0,21,505.580644
177.5,3,505.593647
185.5,6,505.618755
391.5,38,505.760787
156.5,5,505.780792
279.0,17,505.844805
208.0,6,505.868811
261.5,9,505.905416
252.5,13,506.919059
137.0,3,506.932245
200.0,9,506.96896
236.5,14,507.023069
250.0,23,507.115804
209.0,6,507.142024
166.0,3,507.154028
173.0,6,507.179209
194.5,6,507.20291
172.5,6,507.22647
227.5,13,507.277167
222.0,27,507.388294
225.0,9,508.209138
190.0,6,508.235215
202.0,9,508.273223
199.5,12,508.319233
164.0,3,508.332237
246.5,14,508.385249
306.833333,17,508.458266
268.0,29,508.622302
168.5,6,508.656758
302.0,31,509.60679
137.0,3,509.618793
194.0,10,509.662802
275.5,33,509.795833
175.5,11,509.839842
185.0,8,509.868849
210.0,6,509.893855
216.166667,8,509.9254
187.0,10,509.965438
164.0,3,509.980443
167.0,6,510.003447
322.5,38,511.014385
377.5,46,511.192423
177.5,3,511.204427
416.166667,26,511.316522
137.0,3,511.331524
181.5,3,511.346528
220.0,20,511.431547
188.0,7,511.462554
246.833333,19,512.67602
188.0,12,512.72403
204.5,8,512.756037
186.5,11,512.799047
174.5,8,512.831055
245.0,15,512.890476
177.5,3,512.902479
221.0,6,512.927485
200.5,13,512.978496
149.0,7,513.007364
247.333333,11,513.049371
236.0,11,513.09138
159.5,3,513.104383
