#{"t_start": 1760355084.121781, "env_id": "None"}
r,l,t
487.228785,7,162.710358
558.317492,10,162.790021
531.217865,8,162.853733
564.432821,10,162.935872
589.679836,8,163.003739
657.438391,11,163.098588
588.193681,14,163.210203
1188.891839,32,163.477564
994.085633,21,163.659084
560.673881,8,163.729715
497.780137,8,163.805128
529.16911,6,163.860023
591.086451,8,163.932613
524.43238,12,164.027314
608.805797,12,164.12084
539.305602,7,164.185484
455.765194,6,164.236896
607.333612,6,164.288482
592.97211,6,164.339432
1023.194592,20,164.502028
477.208718,6,164.569447
673.655364,15,164.695115
604.273788,14,164.799985
554.90932,10,164.88536
649.988387,15,165.004635
615.72076,12,165.106381
599.719663,7,165.165688
698.74593,16,165.289265
609.648548,8,165.359518
430.02075,6,165.415535
527.790609,7,165.48455
531.528052,9,165.555209
497.368301,16,165.687154
456.50451,6,165.739183
821.240312,13,165.863455
691.260658,12,165.967408
585.348428,6,166.02322
598.164051,12,166.123312
527.487666,6,166.18096
1012.337576,25,166.376861
764.131132,16,166.507197
550.15468,9,166.581745
549.567134,8,166.651701
524.887735,6,166.704449
777.230014,27,166.904391
771.217377,12,167.016926
507.471929,6,167.071006
580.501955,6,167.128567
555.841406,16,167.260965
627.720246,12,167.36984
704.765943,20,167.520223
509.433434,11,167.609244
589.233503,9,167.688928
522.960323,7,167.754084
586.656757,6,167.809753
705.238659,22,167.974854
641.875938,15,168.091905
501.060008,6,168.158101
716.638054,12,168.264541
888.883206,20,168.422429
543.640027,7,168.480125
691.631667,17,168.613423
539.242736,6,168.667408
571.542861,9,168.743801
592.73523,6,168.7967
670.949624,13,168.902739
508.068529,6,168.968385
587.142858,6,169.028488
598.450401,11,169.127976
643.363316,12,169.237923
508.645699,6,169.30153
643.404843,13,169.413307
607.782819,16,169.57187
616.923925,11,169.670996
420.561901,6,169.728766
477.635728,6,169.78676
634.397849,10,169.87465
501.778877,6,169.928671
570.578143,6,169.979727
852.756821,23,170.167903
618.72577,6,170.222934
578.7923,12,170.322903
551.53372,8,170.389199
601.212846,13,170.494132
617.972792,13,170.591733
630.344044,10,170.671808
488.346,7,170.737421
512.34504,7,170.807618
558.402905,6,170.859765
581.885201,6,170.917094
645.224584,10,170.999278
577.976296,12,171.093251
928.741313,36,171.36549
505.28764,9,171.441794
492.811195,9,171.516398
586.496564,8,171.57919
670.077033,11,171.676431
845.018897,18,171.816278
482.160299,7,171.894207
565.46761,8,171.965394
480.972195,7,172.027929
647.163221,15,172.143685
640.993436,6,172.199478
513.781244,7,172.257172
522.362535,14,172.372997
1317.448323,29,172.636815
706.047226,18,172.772666
796.25389,18,172.92562
622.63572,9,173.018284
708.996874,23,173.195219
572.000717,8,173.263823
664.68392,12,173.35682
627.690686,6,173.419747
722.626282,6,173.478387
538.477801,8,173.543054
485.292182,6,173.601348
736.241053,6,173.659707
627.577312,20,173.809096
665.061167,16,173.931348
546.3688,6,173.98425
471.455804,6,174.037253
770.258263,22,174.230324
